,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier,param_classifier__C,param_resampler,param_selector,param_selector__estimator__C,param_resampler__k_neighbors,param_classifier__max_depth,param_classifier__min_samples_leaf,param_selector__threshold,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
237,118.70704898834228,8.456395666751272,2.7948417186737062,0.49964708468816965,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,15.0,1.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9068328756942825,0.9083874435336092,0.9027355551954483,0.9031322584130071,0.9083590359927258,0.9058894337658145,0.002481049640547237,101
250,111.78902988433838,5.778219790717945,2.9651043891906737,0.5556992225266403,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,15.0,5.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9063356553460553,0.9082112414667181,0.9022667404886656,0.9037962962962963,0.9087308918057581,0.9058681650806987,0.0024966640844605197,103
249,114.13745946884156,6.55167085273431,3.8654751777648926,0.6649085473190659,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,15.0,5.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9063356553460553,0.9082112414667181,0.9022667404886656,0.9037962962962963,0.9087308918057581,0.9058681650806987,0.0024966640844605197,103
253,111.17842221260071,3.1377327096416634,3.443569231033325,0.6530583346046057,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,15.0,5.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9067388532266953,0.9082141684113509,0.9023445686814672,0.9035590305911161,0.908424530510092,0.9058562302841443,0.0024715968588109555,105
254,111.17446765899658,4.316675186512031,3.471829652786255,0.48715742648089927,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,15.0,5.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9067388532266953,0.9082141684113509,0.9023445686814672,0.9035590305911161,0.908424530510092,0.9058562302841443,0.0024715968588109555,105
331,120.56092681884766,5.331544455184249,5.645304250717163,0.901389343155538,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,25.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9066335732797514,0.9081728759770704,0.9016476710059598,0.9030840040332019,0.9092871225625238,0.9057650493717014,0.0029359077306909355,107
263,109.78149228096008,4.615089771629989,3.327631187438965,1.0422830011320683,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,15.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9063387624103579,0.9081577008948976,0.9025388015628658,0.9029659338482866,0.9087457912457912,0.9057493979924398,0.002576091919602413,108
258,110.13215084075928,3.4303639165195063,3.460675811767578,0.7981086608615909,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,15.0,10.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9057807516736045,0.9080603011835032,0.9023878715857325,0.9035541241289905,0.9086712940456256,0.9056908685234912,0.0024487013612227034,109
257,110.28962669372558,1.384656288435841,3.0426865100860594,0.15981450311080764,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,15.0,10.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9057807516736045,0.9080603011835032,0.9023878715857325,0.9035541241289905,0.9086712940456256,0.9056908685234912,0.0024487013612227034,109
233,119.85439567565918,4.586566306781162,3.4615024089813233,0.8972379524886672,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,15.0,1.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9066498290799424,0.9085724714643163,0.9022109688687229,0.9024074524208214,0.9084665730387655,0.9056614589745138,0.0028218424731436733,111
234,122.96710629463196,2.9579614923429807,2.6950769901275633,0.8466983920979599,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,15.0,1.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 1, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9066498290799424,0.9085724714643162,0.9022109688687229,0.9024074524208214,0.9084665730387655,0.9056614589745138,0.0028218424731436503,111
295,120.66734466552734,4.487445162594743,4.5587653636932375,0.9863485593717208,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,20.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.906630466215449,0.9074984178738512,0.902482759862439,0.9029683645726426,0.9083298673004554,0.9055819751649675,0.0023982949421365693,113
210,26.525052881240846,0.5624871774002486,0.5164867877960205,0.3010257218655382,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),passthrough,,7.0,15.0,5.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': 'passthrough'}",0.9031687012534259,0.9097699520584481,0.9056868596841858,0.9016264246745529,0.9075768829111075,0.905565764116344,0.0029325335395240766,114
211,25.805811977386476,1.3513365454879898,0.7408586025238038,0.406044409052098,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),passthrough,,3.0,15.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': 'passthrough'}",0.9033154087244025,0.9101868840639031,0.9051862204937071,0.9010792866274148,0.9077387961612561,0.9055013192141367,0.0032060157554520646,115
267,109.06356983184814,4.88161819610559,3.81138334274292,0.7715829727245508,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,15.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.905891795449979,0.9085378434578151,0.9018772844307605,0.9024741623003655,0.9083543545976701,0.905427088047318,0.002820727488928153,116
262,111.01915211677552,3.896108316650949,3.2322133064270018,0.2837232000959027,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,15.0,10.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9055083206731721,0.9081577008948976,0.9025388015628657,0.9029659338482866,0.9079154287977819,0.9054172371554008,0.002368699160324528,117
261,108.71653170585633,1.6497815137382137,2.9314263820648194,0.6499468071057117,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,15.0,10.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9055083206731721,0.9081577008948976,0.9025388015628657,0.9029659338482866,0.9079154287977819,0.9054172371554008,0.002368699160324528,117
293,122.78540358543395,7.456958970107062,3.8550562381744387,1.1833178806545683,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,20.0,10.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9057075780577857,0.9074984178738513,0.902482759862439,0.9029683645726426,0.9083369794198671,0.9053988199573173,0.0023472087191779892,119
294,120.982661819458,12.325232792459884,4.5069159984588625,0.8908272982037865,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,20.0,10.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9057075780577857,0.9074984178738512,0.902482759862439,0.9029683645726426,0.9083369794198671,0.9053988199573171,0.002347208719177969,120
303,113.56963663101196,7.291314923898497,5.087055730819702,0.7891763383615843,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,20.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9066605912302075,0.9074325841345732,0.9023556419813104,0.902364734690938,0.9080549703811736,0.9053737044836405,0.0024998740052312785,121
266,110.86509704589844,4.067585468917362,3.6544321060180662,0.7448790881546847,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,15.0,10.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9063325933116704,0.9085378434578151,0.9018772844307605,0.9024741623003655,0.9075917373377267,0.9053627241676676,0.002701207440989856,122
265,112.72310843467713,6.246380163965374,3.743306064605713,0.5369357358489265,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,15.0,10.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9063325933116704,0.9085378434578151,0.9018772844307605,0.9024741623003655,0.9075917373377267,0.9053627241676676,0.002701207440989856,122
299,116.11094760894775,6.985368664779742,5.164838790893555,1.526162920720578,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,20.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9064398996048986,0.9077147415971697,0.9011957813428402,0.9029708403104125,0.9081893804353698,0.9053021286581382,0.00274766957184076,124
287,122.0434144973755,1.5597879236132306,4.853897047042847,1.404610386825797,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,20.0,5.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9066124992783956,0.9074027292993192,0.9006388303714508,0.9029882605016295,0.9083060552044511,0.9051896749310494,0.002904833092088181,125
330,119.90525193214417,5.687495505099177,3.308453416824341,1.0887390771622005,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,25.0,10.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9050157834363572,0.9081728759770704,0.9016476710059598,0.9030840040332019,0.9079025099479645,0.9051645688801108,0.0025793677802256735,126
329,117.00301842689514,4.340678684708592,3.659634017944336,0.7554745718015881,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,25.0,10.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9050157834363572,0.9081728759770704,0.9016476710059598,0.9030840040332019,0.9079025099479645,0.9051645688801108,0.0025793677802256735,126
283,123.58695964813232,9.086766744703153,4.747321224212646,1.9338171169517466,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,3.0,20.0,5.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 3, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9062776568124096,0.9075875771103563,0.9011351032607717,0.9025581573308846,0.907946578080268,0.905101014518938,0.0027517008331532284,128
339,82.25041913986206,34.57997761767248,0.6486975669860839,0.37243318180302676,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,25.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9065993505425071,0.9070308272112909,0.9020989304812834,0.901557779218207,0.9081985631718252,0.9050970901250228,0.002725103428688287,129
335,120.11815638542176,7.4857714615620665,4.287607622146607,1.1178962819960023,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,25.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9063203902040478,0.9073314019101151,0.9012624011955563,0.9025803939573993,0.9078218008966672,0.9050632776327572,0.0026436922433671064,130
298,120.1522494316101,5.606378998998864,3.172707366943359,0.9388293338944705,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,20.0,10.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9055110224682176,0.9077147415971697,0.9011957813428402,0.9029708403104125,0.9075712562343579,0.9049927283905996,0.002562484293843148,131
297,128.9923686027527,7.197311299802485,3.4535786628723146,1.4664423163247386,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,20.0,10.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9055110224682176,0.9077147415971697,0.9011957813428402,0.9029708403104125,0.9075712562343579,0.9049927283905996,0.002562484293843148,131
302,119.57119455337525,8.518926745241643,3.6621497631073,0.7227626293453804,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,20.0,10.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.905743466901975,0.9074325841345732,0.9023556419813104,0.902364734690938,0.9069927888510777,0.9049778433119748,0.0022079951991397797,133
301,120.25407228469848,8.10009445363898,3.7212453842163087,0.5818801708468951,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,20.0,10.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.905743466901975,0.9074325841345732,0.9023556419813104,0.902364734690938,0.9069927888510777,0.9049778433119748,0.0022079951991397797,133
334,121.39340796470643,5.709015370481974,3.705570602416992,0.7334566277087737,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,25.0,10.0,1.5*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.5*mean'}",0.9053623787107917,0.9073314019101151,0.9012624011955563,0.9025803939573993,0.9078200003601073,0.904871315226794,0.002579166322578747,135
333,120.44682035446166,1.577109198721481,2.985555076599121,0.4527705948615226,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,5.0,25.0,10.0,1.25*mean,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 25, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': '1.25*mean'}",0.9053623787107917,0.9073314019101151,0.9012624011955563,0.9025803939573993,0.9078200003601073,0.904871315226794,0.002579166322578747,135
291,124.23543615341187,10.127677069540919,4.165173006057739,0.9220509499209668,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),"SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42))",,7.0,20.0,5.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 20, 'classifier__min_samples_leaf': 5, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 7, 'selector': SelectFromModel(estimator=RandomForestClassifier(n_estimators=200, n_jobs=-1,
                                                 random_state=42)), 'selector__threshold': None}",0.9062647782560255,0.9071628999591039,0.901609229550406,0.9017882929112875,0.907499639892688,0.9048649681139022,0.0026171441869845195,137
212,23.136429929733275,2.572493166403307,0.9670357704162598,0.1828173726649208,"RandomForestClassifier(n_jobs=-1, random_state=42)",,SMOTE(random_state=42),passthrough,,5.0,15.0,10.0,,"{'classifier': RandomForestClassifier(n_jobs=-1, random_state=42), 'classifier__max_depth': 15, 'classifier__min_samples_leaf': 10, 'resampler': SMOTE(random_state=42), 'resampler__k_neighbors': 5, 'selector': 'passthrough'}",0.9023301541311033,0.9101858934057199,0.9044923387169376,0.8993402834044546,0.9078863951457534,0.9048470129607938,0.0038607235349340857,138
